radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
6.25,62.68810930104769,34.338951997663465,27.67559398655777,20.488548888627918,24.902486059179125,31.73746569936781,14.086989957507305,31.55473674914998,27.95519616396432,46.97411356684931,26.835998666715298,9.604499621889719,50.07891337921796,76.82918251692425,34.43427272457615,137.4726081071755
6.750000000000001,62.686220820538686,34.33889160673933,27.67452458063375,20.47528786253178,25.112411716092133,33.003590325400026,14.21162835120929,30.782131860149427,29.83716150259385,47.196851412705584,26.74710187040605,9.599569621484754,50.074299293773315,76.92186685745878,34.425524307084174,137.4684698053985
7.25,62.684409024798114,34.338833669695326,27.67349859108556,20.46255761982892,25.098529220920472,33.32181626336405,15.001981420595282,28.389650843421183,34.694182987781375,47.42291297541386,27.147549486208472,9.59483757040378,50.06987230165443,77.52074583702503,34.41712929074174,137.46209265340502
7.75,62.68266981813634,34.33877805536576,27.672513699628777,20.450330302464277,24.536191622228277,34.266912206126314,15.009936116970499,32.424500751621345,26.912004266637833,47.139318472527485,27.263725496541202,9.590293039904855,50.06562242785185,77.52774786024213,34.40906891992329,137.4649459579835
8.25,62.68099937464906,34.33872464123304,27.671567740642306,20.438579850504432,23.807605239704365,35.24242486587474,15.057443900539807,33.800159101486585,23.96464279828102,46.915230910309965,27.36557147491576,9.585926277324832,50.06154035306163,77.56539799210579,34.40132566530543,137.46722488818125
8.75,62.67939411717294,34.33867331275239,27.670658689263988,20.427281865062156,23.67748381727332,38.09523184870083,15.146967152385201,40.10616176732588,12.829128535128598,46.9302765100351,27.367717455882662,9.581728154287326,50.05761736265827,77.63586536544574,34.39388312901638,137.5492022279427
9.25,62.67785069813178,34.33862396273727,27.669784650555044,20.41641348322426,23.93959233645585,39.15090598639957,15.594537690423833,40.59904444826345,11.889006783417704,47.12635040100879,27.541053786132757,9.577690119470335,50.05384530023894,77.9902528866635,34.386725958225114,137.58666460552587
9.75,62.67636598208111,34.33857649079934,27.668943849625173,20.405953263799642,23.83102011734934,40.2791240531354,15.86558005083333,41.20653789205782,10.398361393525903,47.32765485375516,27.54351157260624,9.573804155481477,50.050216525277015,78.20932947073479,34.379839766323606,137.67823708103867
10.25,62.674937029781596,34.33853080283759,27.66813462262209,20.39588108283347,24.267104571136848,41.52167661651313,16.71307008705769,41.79464635088795,9.531663290541472,48.18676888098462,27.63197855676279,9.570062739438479,50.046723874475,78.91290719175268,34.37321106095012,137.83586315948025
10.75,62.67356108365001,34.33848681057159,27.66735540850028,20.386178037947616,24.192865404328856,42.36413063880368,17.42401310734601,42.12947855084009,9.15867965789891,48.88057261180606,27.70647358437316,9.566458806896282,50.04336062645207,79.52627490159668,34.36682717818402,138.01180980850432
