h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
1.3293412603659647e+19,4.1488448758848246e+18,161062.31563456645,87508.49021463448,255620.7386489474,1629082332257.65,347163729852850.94,2.2955159617544994e-05,6.40094366753763e-06,0.0,-0.9488345288037872,0.17678935488189607,0.5205320426336214
2.658274597285174e+19,6.561555668409488e+18,189493.5330570847,86067.69247231729,175924.3529328777,2151467618901.841,336545935575822.75,1.4279635746111776e-05,3.2146969532404055e-06,0.0,-0.9093937680142153,0.20096177940565196,0.4036404686291057
5.904784074694205e+19,1.1011864063600503e+19,235085.64928220565,84766.37162045739,158246.24057805148,2852232485586.3125,287125409880878.06,8.343609747541696e-06,1.7790278987614765e-06,2.987980622324934e-07,-0.5827219404565926,0.21283872651028324,0.5973344237150007
1.121168657136152e+20,1.645054217099198e+19,278335.8832521189,83454.83063485674,143603.53804621974,3519690710422.98,247690444738198.03,4.6338376993267735e-06,9.636712893631244e-07,4.45419442909598e-07,-0.3781316259705693,0.21680194450876722,0.8721324020271064
1.8026098650535156e+20,2.165297848520461e+19,321878.5765510129,82202.34268980593,126800.04334303623,3924480199764.67,203304736332545.34,3.067083770795667e-06,5.879087871516556e-07,3.515796925177718e-07,-0.30848262803931037,0.23848754350369636,1.0067218928667898
2.334551307590884e+20,2.4572819569120936e+19,349493.1442069501,81004.60527099432,110600.37648520496,4020090159512.5464,173573409148888.03,2.475010306828131e-06,4.21576170917036e-07,2.6360470180106755e-07,-0.33487208604402396,0.28802698021215445,0.9162035995807626
2.6949591690069796e+20,2.5970278334874927e+19,366662.79791558685,79976.17599418177,97490.1716927744,3988139589737.383,155817561842870.97,2.2347455894942163e-06,3.7275390079312286e-07,2.4186672045712705e-07,-0.2809231551489983,0.2742310738051882,0.9556837562762716
2.7559520975254012e+20,2.5709077111683793e+19,363938.4899783815,78871.85333895605,83683.3659864206,3918476962930.595,156035541440164.97,2.2159943638766368e-06,3.7025420328565924e-07,2.1289707871766417e-07,-0.23829016042024034,0.2393520904474351,0.9173354857740346
3.081963371594626e+20,2.6815949405469184e+19,374436.7929569426,77812.04858371787,73578.53989097707,3910389385837.772,146473984539639.2,2.033696161295663e-06,3.183696634494188e-07,1.724794490843205e-07,-0.24296953795337384,0.2537995265184924,0.8322533771271253
3.557742098188056e+20,2.8486777286510395e+19,390396.5977817031,76846.44506163755,66968.13184636782,3923644719341.9995,133930414513037.25,1.8158405295707761e-06,2.635350448390182e-07,1.412083245597695e-07,-0.26604723422862475,0.2936894370985896,0.774595513074427
4.246299172244424e+20,3.057932691198906e+19,410840.1605527661,75865.20977510513,61122.44768649481,3928393452022.7534,117800393834976.22,1.5702769347127892e-06,2.233666061508131e-07,1.4220443887239462e-07,-0.22879096175372665,0.2992416908553049,0.8578794357058876
4.675013799417602e+20,3.143307591068889e+19,421698.2749284296,74969.46493844982,55544.462616166355,3877217927629.104,109121825912539.36,1.4648174503984783e-06,2.134587132979087e-07,1.4580712695809504e-07,-0.16932586195040608,0.25937377153508634,0.9798543801572005
4.9957618600032456e+20,3.178216824890119e+19,428045.53559725493,74057.54871697648,49547.07791538304,3809244807012.753,103465944771765.03,1.4038298114580062e-06,2.1456502039939733e-07,1.4425474789797735e-07,-0.12038184525046382,0.2113645603792447,1.1231650823190864
5.868265052434508e+20,3.38004422089418e+19,453046.53709062916,73223.62705736732,44414.56031092145,3778217732751.667,90920537343261.34,1.2571055358386722e-06,1.956471755046294e-07,1.3857108576758265e-07,-0.089681178322131,0.19001109747637535,1.317536542016986
7.32851928354075e+20,3.720973777352607e+19,483310.4540063788,72417.25650338444,40267.12577499681,3836240454770.5864,78794980913878.9,1.053244382160491e-06,1.6653140397552271e-07,1.3086056124809022e-07,-0.06539377636148068,0.17774512035505097,1.642710821558422
9.101468520014342e+20,4.086249570471011e+19,500868.6101995351,71551.80057719721,36663.56218840244,3971250291030.289,70904267415533.17,8.508163201038751e-07,1.3543910594557238e-07,1.1922027516434424e-07,-0.0501558153911457,0.17364610507354677,1.9975642335252735
1.0624145700952563e+21,4.397535530082636e+19,497966.66123877146,70757.71511130211,34570.45155039041,4201022597519.4653,70330678369739.73,7.025862452315043e-07,1.1263609700882968e-07,1.0814559870757458e-07,-0.042527362533000504,0.17469154068005907,2.296686379819094
1.2823977309122504e+21,4.81605147844288e+19,498547.7598957853,70029.30499696257,32866.06878068484,4488914984116.947,68538267697187.805,5.602649610248436e-07,9.069281271880826e-08,9.724653155350248e-08,-0.03510360128306967,0.17716611480253625,2.7583926207474416
1.4833023598759214e+21,5.1636197922897396e+19,488456.3108652581,69322.93712049969,31735.859063457534,4797154480149.664,69038004260163.375,4.5551423639870857e-07,7.458003680353783e-08,8.809743230621239e-08,-0.030543748446042046,0.18162202863215815,3.198018833848499
1.653188181306253e+21,5.442320657248361e+19,479532.27478014166,68600.03675459305,30569.15513491463,5054713985660.298,70599669607181.12,3.9103595862715425e-07,6.387665532985418e-08,8.060486280645453e-08,-0.02850622185107218,0.18811362146178018,3.4355699912868145
1.7748655330717333e+21,5.631334481902784e+19,471340.12889045605,67935.63736404578,29664.550929137502,5245363863787.089,72720390632990.75,3.528734139768861e-07,5.7326428699558156e-08,7.539749942270019e-08,-0.02771374392737037,0.1944989552763046,3.543805323217104
2.2004215624474703e+21,6.250315722069983e+19,497245.6267891755,67254.8540824165,28362.75216815883,5450781955878.797,66182512749603.0,2.9420848095011223e-07,4.73803427386747e-08,6.900998150767885e-08,-0.02334249724636981,0.20089217198551643,4.215121464728118
2.7491755963013666e+21,6.931033079014538e+19,532976.6530536084,66594.13539089856,26737.804341411535,5581116847705.811,58269851601798.82,2.4886451144442487e-07,3.991311014108771e-08,6.329973143126755e-08,-0.018638219667082713,0.20102191547878318,5.143660507673138
3.82811157287199e+21,8.089061735038771e+19,604977.0218647114,65952.51466750201,24931.565958368585,5694471592221.171,46477640616018.54,2.002883221328455e-07,3.2165321044874856e-08,5.7516980296993195e-08,-0.01281994927760504,0.19664204283591563,7.198766152477802
