h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
6.768772891161411e+20,2.1862372958523355e+19,359883.55413826334,47322.10112433664,15015.808487243963,6958772049435.657,21796103046862.926,7.10917366012571e-06,1.6944591031717525e-06,3.172803265376932e-07,-0.0684299996956414,0.335054935866854,1.530245992154403
6.88070561246435e+20,2.2040911032221995e+19,339167.64451572153,47047.14363138354,11991.235882668969,7099333169689.854,22999997109317.59,7.062572192243453e-06,1.764183818550811e-06,2.933010310225095e-07,-0.04445355653406583,0.2413373973444684,1.8489748012231615
7.13292975629916e+20,2.219596286018757e+19,327367.6302784562,46777.033737181344,9862.143937624878,7449907806670.523,26459780118478.066,7.027272359290364e-06,1.7494575492646944e-06,2.408108796883159e-07,-0.04030696520930175,0.21614593418136216,1.729298428136884
7.516926458457162e+20,2.231931463668479e+19,323961.5087186107,46512.38722758655,8320.71620342321,7701937492740.576,29177541309113.47,7.006261877387237e-06,1.6532725815962948e-06,1.921344614809797e-07,-0.04215657466230394,0.2189077157231582,1.467093665364597
8.036694173635886e+20,2.264157542438358e+19,324939.80387723894,46251.12049244543,7174.053820870934,7654499905185.619,28073129995225.742,6.9039073425800116e-06,1.5227739611042123e-06,1.6701166669873902e-07,-0.04192467582209998,0.223409325593875,1.3769685063357588
8.713988672076593e+20,2.316187997585163e+19,330181.9521874333,45994.207585708646,6349.935013592037,7947792040270.689,30275416126031.375,6.727335618716984e-06,1.432866716798391e-06,1.3566056723897142e-07,-0.04278235244803551,0.22804975740354452,1.226691536211012
9.556764242080494e+20,2.394786584379339e+19,336620.0984530555,45730.23554341374,5684.857192971681,8648535006903.679,36786503817806.086,6.4639978793526155e-06,1.3925196541901453e-06,1.026990038274646e-07,-0.04230815154313302,0.22246908001969426,1.0784757062947268
1.0521266585239674e+21,2.494190886058202e+19,343608.1354252366,45481.859120491725,5195.771857707745,9497945871674.205,45245382900697.85,6.149524326890994e-06,1.3768365376934472e-06,8.073614516698844e-08,-0.039678182719323885,0.20953396542337993,1.0015047892838618
1.1494082112969595e+21,2.5997562959556084e+19,347761.18682034843,45237.486277281154,4809.896335124777,10352182769264.062,54292268809544.414,5.844567106475953e-06,1.3606524640606369e-06,6.79475424457992e-08,-0.03661028723932371,0.19676927053608015,0.9734528631940421
1.2488147455104812e+21,2.7132627531888718e+19,349569.1258777279,44997.01060061839,4499.05728064301,11258597315016.158,64529181119373.336,5.5455368412178e-06,1.3446959234758448e-06,6.023517917486324e-08,-0.033516471841510895,0.18464895484459729,0.9744527873487281
