h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
4.027850922140012e+20,3.6036377448691626e+19,471399.6855005182,47322.10112433664,68560.33512003526,4954948551741.93,23168653797569.97,4.607946251856846e-06,9.217843745231338e-07,3.9229523566049545e-07,-0.23609172285215219,-0.33821260539173226,0.9864011494818128
4.597261657120609e+20,3.7932688851797885e+19,474925.2835800046,47047.14363138354,53020.16727853528,5178988469430.3125,24117470309672.152,4.320159504600563e-06,9.160318400802397e-07,4.1592966746621774e-07,-0.14243711171300943,-0.24182682280118292,1.1918143285948242
4.868415113932712e+20,3.850396245104677e+19,457583.9383066996,46777.033737181344,43259.19185040326,5459006834814.461,27675888075255.703,4.253015475050212e-06,9.007157306420294e-07,3.4890346838457666e-07,-0.12387212985171188,-0.21544797093360482,1.1767124493714465
5.2214587658957187e+20,3.897225591946049e+19,446631.418784766,46512.38722758655,36243.26018271174,5664465591241.871,30455529682176.562,4.2032052204402815e-06,8.458466333105434e-07,2.840395545767145e-07,-0.12213295992479747,-0.21771361142090828,1.0960685202530722
6.122949163683565e+20,4.091969087143177e+19,463171.4939125071,46251.12049244543,30444.879710555124,5739437424071.517,28985909336699.113,3.954789319636386e-06,7.518313235424182e-07,2.507062585642651e-07,-0.11003570000405918,-0.22151714784898183,1.1134292671261852
6.63773063850458e+20,4.18571340985861e+19,456712.43364511564,45994.207585708646,26882.167869107052,5959120195750.83,31260483696606.543,3.854000637915753e-06,7.077119789066397e-07,2.2541296383785612e-07,-0.10577281255786154,-0.22603016732892364,1.1153443212499679
6.733817007600351e+20,4.20388567534273e+19,428899.0253681543,45730.23554341374,24486.830761160545,6379666849199.064,38333343279768.13,3.850312601841134e-06,7.090746392340445e-07,2.0831108795536504e-07,-0.10204897843967788,-0.2204917809543245,1.1331925966217646
6.803684980076114e+20,4.2405996891585724e+19,401529.45716373937,45481.859120491725,22819.869879442216,6881596714845.004,47626389498871.664,3.8236087089071265e-06,7.248074090134095e-07,2.032568117352998e-07,-0.09387866475627274,-0.20751897318746648,1.2150934697015856
7.03089948153505e+20,4.329493096964078e+19,380976.900745536,45237.486277281154,21375.296439137965,7413830588108.602,57524298684571.41,3.736405967446651e-06,7.317323555518525e-07,2.000192926539931e-07,-0.08409607882562216,-0.19459894252400498,1.3403232255357957
7.352205494414043e+20,4.454568362939998e+19,363799.3858246366,44997.01060061839,20142.104783099625,7998702926343.282,68679074488270.61,3.6137140949676643e-06,7.33686073097934e-07,1.962831880635394e-07,-0.07440671392441071,-0.18226627095847966,1.5035464627644028
8.375272371266249e+20,4.677411396999671e+19,374918.4160369631,44760.32959547407,18217.500599298735,8161352367720.872,66565958770482.64,3.401166749214534e-06,6.905084173290417e-07,1.9019523843290113e-07,-0.062481788110426366,-0.17469913113158397,1.694882689739008
1.1228899655119903e+21,5.167721115228816e+19,438976.4996881002,44527.344501398555,15521.401338257763,7712823043520.628,46285302300738.0,2.9900415773648443e-06,5.800959528847942e-07,1.8247992136268898e-07,-0.0460064524738393,-0.1703778580783817,2.027803423340561
9.881222144073565e+20,4.865498604388988e+19,382272.9967692121,44298.892996794566,14698.022760217133,8352421154767.607,66654109368739.984,3.258173702396164e-06,6.393909252798787e-07,1.701193857712553e-07,-0.05157467678793527,-0.16942539772130688,1.8450549963754177
9.542027655158385e+20,4.730783124056083e+19,356673.1728743645,44073.003327884195,13565.379899340045,8719065690797.828,80588501275329.39,3.400541017276746e-06,6.548174676002118e-07,1.572025827189991e-07,-0.054666079479057585,-0.17265584354010582,1.725274095261357
9.736594725446801e+20,4.756470669138511e+19,343420.6979430958,43850.53436909108,12750.299872496576,9121289491551.934,91674575152648.53,3.393332686928904e-06,6.444088480372197e-07,1.4751531274072925e-07,-0.05495482052429705,-0.17568992073063092,1.7155523082335695
9.956128594985784e+20,4.839926148785656e+19,327118.19346533966,43631.40064833221,12324.84827660419,9762549808876.584,108998922043277.92,3.3323457943644327e-06,6.338411660752229e-07,1.4067819609783888e-07,-0.05467632343515272,-0.17833296256179929,1.7744621331824784
1.0159848456316846e+21,4.891497645566741e+19,313827.3523491393,43415.519653874406,11788.854560658774,10305081502595.68,125974859325417.66,3.3026375900522722e-06,6.347523533823749e-07,1.359937486048689e-07,-0.052533658822710036,-0.17610094772018228,1.8640536643538654
1.062891357510617e+21,4.962293273754204e+19,311191.2016651377,43202.811703797954,11096.603685390775,10564900928203.521,132341267852651.61,3.2568745093598686e-06,6.316269350455876e-07,1.325695706936154e-07,-0.04821300755355124,-0.1701971067260956,1.9829533300065556
